3.799511365576047e+29,-537154845193751.3,-147417415952737.5,811346158837913.5,43943.59262115098,59519.16459435693,62197.08062804755
6.457538322462955e+29,-713090386486937.1,-411121143992320.1,-168444428466620.88,-63080.207518116316,91548.24751592381,32016.523035748745
8.002856886182014e+29,597348852921871.2,-848794594329285.9,904656671856000.8,-86646.57988587463,77318.76599918984,-48722.96595600978
6.867753556568956e+29,640936441915162.5,20527409895996.625,562577578077832.25,-81237.44393817101,20846.49356215424,-77303.6124885073
4.6094902432312964e+29,-937748683556768.8,-394916398699452.1,993137516606134.5,-65966.86888283215,65501.98183253681,24816.736990621575
1.7556732809199747e+29,-28689258183907.375,512131214390644.5,-948400552962617.4,-53135.75041159066,-4765.606568636198,1171.7451628423296
9.804202847167842e+29,692715447146724.5,-196183532222556.0,590435186459193.5,-24259.81973564859,-89673.83544228415,52881.465120239736
2.1592241968272e+29,831677758808150.0,280398365971131.0,526721808954039.5,2813.979650952955,15323.248935330717,95746.41511823316
8.217045301370523e+29,788556992751743.8,898314906501112.0,-222292125182690.88,-91605.97106789357,-76191.23612968504,30570.767672690185
2.7510034111844913e+29,-9355081219439.0,-372163115658934.5,-958508087995409.1,57611.41391358478,19274.832530902495,20502.577401230577
8.470268980707412e+29,296055076983226.25,283091345912032.0,-259074743260445.62,-34020.45501299537,95555.42387938427,34031.81245187909
9.73986572598501e+29,-31396836531686.625,801751844894007.5,629364141784122.5,84479.0106561174,54150.55440589588,69124.31458024378
5.5832990397640796e+29,-147906232099868.5,828350599594172.8,104968717458828.75,-10480.667339234933,91208.546018516,61238.26129991081
7.987063915822171e+29,-917672545177980.8,532219305667208.25,313691672484481.0,38963.053197745496,-11959.948044231773,52805.93824183292
5.736110913252881e+29,-835698592964485.1,394847445942599.25,887832400496279.8,-22672.003642421943,33569.123110872344,91220.21021813346
6.236881096541303e+28,770915728605392.2,990304073427679.0,583142164497816.0,45668.522286114545,92062.0216785039,-57941.64608842205
4.834128403012616e+28,157770439544662.75,-501740187199749.56,-884596893160899.4,24077.122441517058,-90454.20127055194,47547.10733494864
6.256774735464164e+29,132250199098450.75,565723293403716.5,-146034455616506.75,-2266.551746363213,52192.10262381309,47286.61041425943
8.670548606450807e+29,772841630607350.5,690260976431491.2,975523043745312.0,86637.2000194494,24258.15809506418,-12034.640859609615
9.892209680791431e+29,502549731622594.75,-529497102176639.06,92943378103663.5,-56868.81515889943,20174.63249008791,-10917.956706632933
3.402472180646616e+29,636925603111712.5,602017526598060.0,-842056971640985.1,11845.921132567062,-14178.560885187093,-37048.98891409276
2.2747423319743902e+29,491967564865953.75,440743301836627.25,-552974763836019.6,80760.28743321082,61157.62654936302,55649.96711685907
5.07362090223241e+29,513102523590677.5,157080621100453.5,-913666140380169.1,84271.38707653395,-27578.8830063739,-85326.86216510765
6.391195810871784e+29,724819645047020.0,845133959507993.8,-695324842058757.2,9875.725134490174,71761.93029137538,59696.82731296521
2.676427840503552e+29,-612880709323890.0,-384735267470111.5,839656846100758.0,-86972.24005642823,-98381.39209964199,-17051.069406849812
1.479037317465576e+29,597116622171520.5,-740582343299203.6,215672267173611.0,-69032.1663008868,82708.45115192901,23549.380968465106
6.933835343385017e+29,534572365596418.25,-782116497551630.8,-452479226434524.1,99364.22000181192,73200.13636941006,-63024.21043012045
9.360482238532736e+29,690185193219743.8,234985099838286.0,-543351692193614.1,-59150.94697655956,45061.940965365706,59157.71146384266
5.0146963161708034e+29,-891293746906235.0,682911959512129.5,850153528907331.8,-88945.57229184707,-16860.544134490076,21197.58924616588
9.647435891780602e+29,-531918003177431.56,-917467978936967.2,-783026286650754.2,-68115.56141227581,-519.2073233728879,-71827.79947747866
4.884673139641771e+29,-397536429323341.4,759962551473672.0,-662646138091619.2,-51996.29205495029,-96378.82343580213,61709.63566422099
8.731803774578634e+29,-657345350268538.2,-482337960475992.06,212362106494351.25,-35401.487634379446,69130.09079761532,56192.77448421312
1.7911291208772255e+29,706497352237992.5,-514615753009733.94,838367177685726.2,-43080.491155803276,-33218.608295712926,92679.50722271754
5.835176652310601e+29,-797895545579440.2,-923230461379333.0,249366842190131.5,90227.63588815398,2737.7369037669996,-78442.98052650469
8.222257272840156e+29,-194387183009112.12,459534852420356.75,-871875988328164.4,-29090.853197889242,6939.217354015927,-47056.32229353269
2.2515430077691066e+29,-500201374613087.1,796245471314566.5,-260176594849821.38,58202.19833097336,-9746.48505820737,71032.54370220195
9.694186031626595e+29,-135864329975007.12,-273304142081939.38,532464173658503.5,-37941.5419059403,5936.355778652549,19303.755084998018
5.064129277657486e+29,-119447319853342.12,-705515504945595.2,-632212988702299.4,58851.27894100716,-91721.59560826203,31061.35154201917
9.737980145110781e+29,-246228056737423.12,996911513132850.5,109034391567604.0,-44612.21961889286,-96108.45162919062,-35655.7400809032
1.8477706890537188e+29,655516261540799.2,-486877161646248.4,492828759498407.25,-64784.70638208653,-31739.502744650177,27106.642287922412
7.839697466508206e+29,455638437197734.75,-21646994087297.375,374173833164076.5,91009.01724548492,-39010.406558775365,16928.564430373517
