4.0911412887638366e+29,-78168016513699.5,-902501476293403.0,-272414434773895.25,59611.17569940857,43085.78347178441,-3478.35475892057
1.849070360942226e+29,-111169640052311.88,-294796307787456.75,-119954182215989.75,74837.97450238868,49762.66795326807,20242.926484103722
9.97033820627472e+29,620062677453969.5,-396297842670300.5,592850274857421.2,61899.06902694388,43693.54783561689,31602.82323865511
2.8604693337108995e+29,514714500003148.5,627016231815836.8,-419504342595585.5,52316.37271882684,99121.40459399909,-76385.9368498877
5.088876254034018e+28,-633675379800396.5,-347427216068117.4,350777935309854.0,-31740.84658932159,61560.41181527928,-17296.576938543934
5.341355475890222e+29,344004424266492.25,-735182519177863.1,850999746712865.5,-66184.66482905674,-72416.40949844276,22438.40216166126
1.6832507441375036e+29,-269521197775834.5,-75799230905804.88,100789787219600.62,14043.173627037264,20317.109605834397,90950.71005814223
6.207859462914198e+29,109675845388712.5,97047337618750.12,-99640762799774.0,-42761.27224743798,46440.74289997309,34180.224064563256
9.982060748257963e+29,-582513146253449.6,14579683566415.875,922749980645478.5,38808.75402924759,-59362.66183943675,-70933.14151311207
4.964877257931395e+29,-410306371753855.4,694262840762247.5,-763513796094732.9,37668.979108221945,72691.66814440102,63873.46077016447
1.1283905329122632e+28,-791901862149083.9,658828323115288.8,774941356393594.8,-92002.50794075635,-83104.9566223578,-17367.606018686027
6.50684112397415e+29,-263688305371857.25,406602893738782.25,-75316122634698.5,-95131.50981297434,5577.503988241457,8474.871075851945
2.7098932910856327e+29,556642700586041.0,-92818276945838.12,-92080196100827.25,32844.94363254111,61118.661044465116,-33946.18588737697
1.640883328808277e+29,-487164717452205.56,-438323831365574.6,-100782436738598.12,43534.12634279765,78461.60543998313,-30352.628942652183
4.380054486926828e+29,-380889135166636.6,357594899551291.0,-381762348225090.9,-68201.69248210124,82675.03695088005,46625.24256453756
2.628286702928634e+29,719033229494057.5,785537604300540.2,-237511113907432.0,51213.20219941018,-35770.27633573593,-11388.926863516623
1.1364226903500708e+29,-403651402519139.4,892945169485090.2,410495243835831.75,17032.130966020588,-23835.900493946887,90545.396070969
9.865617614982827e+29,363616229211032.5,-887159857146367.5,-846632904008208.5,68180.30649220021,-79911.91901862291,-90354.14426897994
3.421742304566861e+29,-703069048443739.9,714176819121185.0,-80865960167696.62,-47078.49191219078,41022.565154423966,41500.665620900254
4.076703326625111e+29,-889213927207433.8,-662381676454695.0,422909706969825.25,-63402.72108686709,24602.640930557158,32751.068210930098
5.601636078556623e+29,985693114360380.0,305878878124180.75,-55829153540762.0,19444.660851509267,14913.706503382506,-74946.01891061137
2.8221758792902616e+29,-261247659824160.62,356912503593019.75,783964806391208.5,52079.11946637675,-51621.60345135043,31490.786244532996
7.304299837784434e+29,971125685912091.5,-375770753730288.1,347530466365689.0,43095.202009951696,58218.85099892004,7070.111202212924
5.632340232449323e+29,-977389144949776.0,492640417609322.25,165028750569767.75,83428.68938884718,-72022.42980589572,-26942.21707445725
2.8644837143758206e+29,-280668700240468.0,-665665152755768.2,-859849141019382.0,-54465.14093163677,-2900.1163316799066,36986.92761361183
7.619193371613303e+29,992948067911247.5,-505815338321795.1,-894340005636354.4,-35614.16490550626,4993.855858239767,51761.36084342541
3.5740524201870876e+28,845918334521439.5,-121993113094999.38,-792137005120189.8,61831.71245035596,-20359.14545051691,12814.557666896188
5.6954807176456826e+29,-235809016581969.25,-706183619910988.2,220230917978906.5,-14870.670490645804,27928.336546287304,1209.9841467017686
5.5760764903726835e+29,654943216676051.5,-953745974761229.6,334751799130697.5,5739.841206917175,-51583.55138072477,-9672.50147097987
7.523377506235485e+29,181418623447996.75,44843141706192.5,-511960105761781.3,-33388.11975471255,-31387.066328767687,-1940.945201609764
6.697721542596641e+29,33744673120451.125,868366058979589.0,724818556775516.8,1917.6525925644237,32505.440375590522,-3193.460673826703
6.2710253335574594e+29,-743121414822711.0,337676783899624.0,-999229267113723.5,91890.2730580736,42996.53648333173,57378.78933980316
7.489074155333384e+29,-716185033825143.2,-549867098466942.7,-357356103192617.6,6689.978365088682,-54304.98508798332,-85704.67858644998
8.62099125219941e+29,145993016710651.25,679677240094590.0,-352314421354895.4,-50118.237250286256,-99510.1918680799,85392.62246827222
8.79653284241134e+29,-789610355620591.4,122442267933094.5,-456603497889776.4,-15859.697488029778,-23507.049108901672,90099.22514959806
1.6324014037458382e+29,-662112573572582.5,960297983010476.8,-733278642038903.2,64234.507869250665,53849.70229841504,-90505.09708566859
8.351626782308691e+29,-142525527161600.0,987442974892435.5,199723478341490.0,98784.49972790189,-67444.46578547156,28819.82480669851
6.286777746810249e+29,989364601227875.2,763527520027371.5,-205118857306613.12,20164.82807641651,34997.41668916773,-60053.737372453856
7.837019934667725e+28,-692902106703060.0,129514303221197.25,-672923852446819.5,-14386.615743471848,-43469.84169921928,-16973.27279555348
8.342029215987131e+29,349109619974899.75,163904067450597.5,-816379848446628.5,63461.762574911845,59588.260586744844,90887.23355006639
9.12475552713463e+29,-2007451994231.25,-507918894639167.3,217835824496856.0,33825.642345271655,6798.336249927001,92398.62140123156
9.175043593693396e+29,-910578640696140.9,469503451433315.5,-993162875938891.2,49679.52892647064,49098.3650213372,71251.00019978546
7.104092986519386e+29,-130944111747493.25,-181614351223643.0,-408378431948561.25,-73565.39784209053,-60663.62902783688,80422.46593248678
3.178987285203537e+29,122269322267243.25,-411168302248901.25,-948956879584419.6,-572.899164679664,-82786.1781725934,-86966.24982598715
9.738512311082947e+29,-38010586310282.875,684156471425194.2,-180005993865883.75,95024.69941226728,-61252.94790906568,8423.14364725718
1.2345399117862316e+29,-511578602050394.94,350859214494064.25,539341283187347.0,90985.54254213083,-7080.287385837903,-15957.646927262802
9.688879446286408e+29,-385639854922573.75,-511444075945393.56,963592866558129.5,12402.009624853206,84413.55757807329,-41955.98527826652
